,Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type,source
13081,Regular,FDY28,0.5469697587080389,-0.6708974374671817,Frozen Foods,-0.08516724147883614,-0.652872878832986,1997,OUT046,Tier 1,Small,Supermarket Type1,test
13082,Regular,FDN34,0.18441551385747945,-0.6708974374671817,Snack Foods,-0.7390772783073507,0.3152724025007443,2009,OUT018,Tier 3,Medium,Supermarket Type2,test
13083,Regular,FDJ02,-0.004646890641023083,-0.6708974374671817,Canned,-0.8667362116273432,0.5058052991961892,2002,OUT045,Tier 2,Medium,Supermarket Type1,test
13084,Regular,FDW40,-0.07052679474903045,-0.6708974374671817,Frozen Foods,0.11152945088184474,-0.01901110703840536,1985,OUT019,Tier 1,Small,Grocery Store,test
13085,Regular,FDX03,-0.8965663603827531,-0.6708974374671817,Meat,-0.6436947843588491,0.34504316760940745,2007,OUT017,Tier 2,Small,Supermarket Type1,test
13086,Regular,FDE17,0.025869445632907384,-0.6708974374671817,Frozen Foods,-0.6883339795961563,-0.01901110703840536,1985,OUT027,Tier 3,Medium,Supermarket Type3,test
13087,Low Fat,FDT58,0.15613348817309447,-0.6708974374671817,Snack Foods,-0.4927592569645146,-0.47067579636796664,1997,OUT046,Tier 1,Small,Supermarket Type1,test
13088,Regular,FDI38,0.49978777445008116,-0.6708974374671817,Canned,-0.9320229206512913,0.04733551652277468,1987,OUT013,Tier 3,High,Supermarket Type1,test
13089,Regular,FDW22,0.6300738884474597,-0.6708974374671817,Snack Foods,-0.835538024960266,-0.38791306936588255,2004,OUT035,Tier 2,Small,Supermarket Type1,test
13090,Regular,FDS15,-0.33811435052190497,-0.6708974374671817,Meat,-0.5436934512974643,-0.01901110703840536,1985,OUT027,Tier 3,Medium,Supermarket Type3,test
13091,Low Fat,NCX06,0.2793601314779728,-0.6708974374671817,Household,-0.9255006977021624,0.5534385233700507,1987,OUT013,Tier 3,High,Supermarket Type1,test
13092,Low Fat,DRK47,0.6865937969018467,-0.6708974374671817,Hard Drinks,-0.6276198127402801,-0.6010717475439118,2004,OUT035,Tier 2,Small,Supermarket Type1,test
13093,Low Fat,FDC23,0.24600676405272703,-0.6708974374671817,Starchy Foods,-0.91229014558231,-0.01901110703840536,1985,OUT027,Tier 3,Medium,Supermarket Type3,test
13094,Low Fat,FDM56,-0.3531263370209644,-0.6708974374671817,Fruits and Vegetables,-0.29860879189387846,0.44626376897886266,1998,OUT010,Tier 3,Medium,Grocery Store,test
13095,Regular,FDP21,0.3480329238229123,-0.6708974374671817,Snack Foods,-0.8635157939296448,-0.6588270318547186,1997,OUT046,Tier 1,Small,Supermarket Type1,test
13096,Low Fat,FDP58,0.5921856854715482,-0.6708974374671817,Snack Foods,-0.18989508683755818,-0.22060136945519493,1997,OUT046,Tier 1,Small,Supermarket Type1,test
13097,Regular,FDA27,0.8971028665729479,-0.6708974374671817,Dairy,-0.6885895148410832,-0.01901110703840536,1985,OUT019,Tier 1,Small,Grocery Store,test
13098,Low Fat,FDK41,-0.5396199634632493,-0.6708974374671817,Frozen Foods,0.3529766013861684,-0.01901110703840536,1985,OUT019,Tier 1,Small,Grocery Store,test
13099,Low Fat,NCH42,0.6919554631949962,-0.6708974374671817,Household,-0.7970383439867925,-0.7255135456981243,1997,OUT046,Tier 1,Small,Supermarket Type1,test
13100,Low Fat,FDG29,-0.9044526618177373,-0.6708974374671817,Frozen Foods,-0.6746998772382848,0.5534385233700507,2002,OUT045,Tier 2,Small,Supermarket Type1,test
13101,Regular,FDW15,0.01175050424790669,-0.6708974374671817,Meat,-0.6812757551384822,0.2855016373920809,2009,OUT018,Tier 3,Medium,Supermarket Type2,test
13102,Low Fat,FDD28,-0.7631528906817704,-0.6708974374671817,Frozen Foods,-0.692507508475946,-0.26883000893122944,2009,OUT018,Tier 3,Medium,Supermarket Type2,test
13103,Low Fat,FDQ37,0.3808056421435799,-0.6708974374671817,Breakfast,-0.4715489388231038,0.928550163739208,1999,OUT049,Tier 1,Medium,Supermarket Type1,test
13104,Low Fat,FDC23,0.24770456845207778,-0.6708974374671817,Starchy Foods,-0.9117770801183747,0.6010717475439118,2004,OUT035,Tier 2,Small,Supermarket Type1,test
13105,Regular,FDV13,-0.5102207824840915,-0.6708974374671817,Canned,-0.8520335851423689,0.5236677582613876,2004,OUT035,Tier 2,Small,Supermarket Type1,test
13106,Low Fat,FDK33,0.5328287458658463,-0.6708974374671817,Snack Foods,-0.9528314731790666,0.5832092884787139,1997,OUT046,Tier 1,Small,Supermarket Type1,test
13107,Low Fat,FDO33,-0.30507337910613996,-0.6708974374671817,Snack Foods,-0.4724806348204562,0.21405180113128908,1987,OUT013,Tier 3,High,Supermarket Type1,test
13108,Low Fat,FDN21,0.10895150391513697,-0.6708974374671817,Snack Foods,-0.5461085644575971,0.6725215838047038,2007,OUT017,Tier 2,High,Supermarket Type1,test
13109,Low Fat,NCW06,0.36780385605335186,-0.6708974374671817,Household,-0.7135490419583381,-0.01901110703840536,1985,OUT027,Tier 3,Medium,Supermarket Type3,test
13110,Regular,FDI38,0.49384545905235355,-0.6708974374671817,Canned,-0.9319649986723263,0.04733551652277468,2004,OUT035,Tier 2,Small,Supermarket Type1,test
13111,Regular,FDC21,-0.35113820806932483,-0.6708974374671817,Fruits and Vegetables,-0.7587799748319242,-0.01901110703840536,1985,OUT027,Tier 3,Medium,Supermarket Type3,test
13112,Low Fat,NCS05,-0.13747971123742753,-0.6708974374671817,Health and Hygiene,-0.8928417282078713,-0.17296814528133364,1997,OUT046,Tier 1,Small,Supermarket Type1,test
13113,Low Fat,NCN53,-0.9507857438760196,-0.6708974374671817,Health and Hygiene,-0.8348114726403004,-0.926168502530515,1999,OUT049,Tier 1,Medium,Supermarket Type1,test
13114,Low Fat,FDV40,-0.6306103946376547,-0.6708974374671817,Frozen Foods,-0.8705955382466241,0.5236677582613876,1998,OUT010,Tier 3,Medium,Grocery Store,test
13115,Low Fat,FDG60,0.7128435507202087,-0.6708974374671817,Baking Goods,-0.6461484300739264,0.8809169395653469,2007,OUT017,Tier 2,Medium,Supermarket Type1,test
13116,Low Fat,NCY30,0.28615134907537576,-0.6708974374671817,Household,-0.8629817319792344,-0.01901110703840536,1985,OUT027,Tier 3,Medium,Supermarket Type3,test
13117,Low Fat,FDM40,-0.06853866579739076,-0.6708974374671817,Frozen Foods,-0.03522925961986212,-0.328371539148556,2002,OUT045,Tier 2,Medium,Supermarket Type1,test
13118,Low Fat,NCO30,0.2909323662639476,-0.6708974374671817,Household,-0.6159177253355185,0.7796963381958917,1997,OUT046,Tier 1,Small,Supermarket Type1,test
13119,Regular,FDK10,0.27399846518482285,-0.6708974374671817,Snack Foods,-0.7735078709885974,-0.8535278356653765,1997,OUT046,Tier 1,Small,Supermarket Type1,test
13120,Regular,FDM36,0.20079083728921754,-0.6708974374671817,Baking Goods,-0.6596522433837593,-0.15510568621613574,2002,OUT045,Tier 2,Small,Supermarket Type1,test
13121,Low Fat,FDN10,-0.26720724758742,-0.6708974374671817,Snack Foods,-0.7382475599665965,-0.17296814528133364,1987,OUT013,Tier 3,High,Supermarket Type1,test
13122,Low Fat,FDM46,-0.47094717111830975,-0.6708974374671817,Snack Foods,-0.033023821930091235,-0.6653766001786244,2009,OUT018,Tier 3,Medium,Supermarket Type2,test
13123,Low Fat,FDX50,-0.3189019959388518,-0.6708974374671817,Dairy,-0.5617920716712912,0.8511461744566837,1999,OUT049,Tier 1,Medium,Supermarket Type1,test
13124,Low Fat,FDP33,0.8937072577742464,-0.6708974374671817,Snack Foods,-0.47121732979800124,0.6844298898481691,2002,OUT045,Tier 2,Medium,Supermarket Type1,test
13125,Low Fat,FDO12,0.3884236904834668,-0.6708974374671817,Baking Goods,-0.6159177253355185,0.3331348615659422,2002,OUT045,Tier 2,Medium,Supermarket Type1,test
13126,Low Fat,FDC28,-0.32821784867808956,-0.6708974374671817,Frozen Foods,-0.6837198754680531,-0.6010717475439118,1987,OUT013,Tier 3,High,Supermarket Type1,test
13127,Regular,FDO31,-0.5797424770287064,-0.6708974374671817,Fruits and Vegetables,-0.8431928082415827,-0.7374218517415897,2002,OUT045,Tier 2,High,Supermarket Type1,test
13128,Low Fat,FDX45,0.049013915204857206,-0.6708974374671817,Snack Foods,-0.3765012126086673,0.4522179220005955,2004,OUT035,Tier 2,Small,Supermarket Type1,test
13129,Low Fat,FDV21,-0.19795380613790248,-0.6708974374671817,Snack Foods,0.03304090235633206,-0.17296814528133364,1999,OUT049,Tier 1,Medium,Supermarket Type1,test
13130,Regular,FDH04,-0.4927062323003891,-0.6708974374671817,Frozen Foods,-0.9518745998699265,-0.8142304257219409,1999,OUT049,Tier 1,Medium,Supermarket Type1,test
13131,Low Fat,NCG54,0.17250881160483256,-0.6708974374671817,Household,-0.5310262032764679,-0.10151830902054182,1987,OUT013,Tier 3,High,Supermarket Type1,test
13132,Low Fat,FDO13,0.11598890315044597,-0.6708974374671817,Breakfast,-0.646046193809577,-0.6058350699612979,1997,OUT046,Tier 1,Small,Supermarket Type1,test
13133,Regular,FDA09,0.2604160299900169,-0.6708974374671817,Snack Foods,-0.1067664194756266,-0.01901110703840536,1985,OUT027,Tier 3,Medium,Supermarket Type3,test
13134,Low Fat,FDC38,-0.13153739583970014,-0.6708974374671817,Canned,-0.26350886077897895,0.32718070854420955,2007,OUT017,Tier 2,Medium,Supermarket Type1,test
13135,Low Fat,NCO42,-0.04311574272151253,-0.6708974374671817,Household,-0.870198021188903,0.9880916939565347,1997,OUT046,Tier 1,Small,Supermarket Type1,test
13136,Low Fat,FDL45,-0.21408294793173455,-0.6708974374671817,Snack Foods,-0.7895934455249699,0.3152724025007443,1999,OUT049,Tier 1,Medium,Supermarket Type1,test
13137,Low Fat,NCK31,-0.8219291811828944,-0.6708974374671817,Others,-0.8556071748257669,-0.2450133968442989,1987,OUT013,Tier 3,High,Supermarket Type1,test
13138,Low Fat,FDM39,0.25391513694490286,-0.6708974374671817,Dairy,-0.690911917122373,-0.7779100922893718,2007,OUT017,Tier 2,High,Supermarket Type1,test
13139,Regular,FDC22,0.3683624337007383,-0.6708974374671817,Snack Foods,0.38403461033738306,-0.7219410538850848,1998,OUT010,Tier 3,High,Grocery Store,test
13140,Low Fat,FDF46,-0.2861292776181842,-0.6708974374671817,Snack Foods,-0.4452464862826291,-0.7005061030068471,1997,OUT046,Tier 1,Small,Supermarket Type1,test
13141,Low Fat,FDQ37,0.36467650034974763,-0.6708974374671817,Breakfast,-0.4712888163692549,0.928550163739208,2002,OUT045,Tier 2,Small,Supermarket Type1,test
13142,Low Fat,FDH41,0.5463891096034608,-0.6708974374671817,Frozen Foods,-0.1767913458763224,-0.47067579636796664,1998,OUT010,Tier 3,Small,Grocery Store,test
13143,Low Fat,FDQ04,-0.9236870878579821,-0.6708974374671817,Frozen Foods,-0.5001548844923861,-0.7802917534980648,1997,OUT046,Tier 1,Small,Supermarket Type1,test
13144,Low Fat,NCQ02,0.3409734531304116,-0.6708974374671817,Household,-0.6159177253355185,-0.01901110703840536,1985,OUT027,Tier 3,Medium,Supermarket Type3,test
13145,Regular,FDJ57,0.32741308939279734,-0.6708974374671817,Seafood,-0.8898178524011653,-0.01901110703840536,1985,OUT027,Tier 3,Medium,Supermarket Type3,test
13146,Low Fat,NCE07,-0.07193427459609225,-0.6708974374671817,Household,-0.9410389905061708,-0.5683239059243822,1999,OUT049,Tier 1,Medium,Supermarket Type1,test
13147,Regular,FDE56,-0.7544176870471107,-0.6708974374671817,Fruits and Vegetables,-0.042607936025368165,0.5117594522179219,1987,OUT013,Tier 3,High,Supermarket Type1,test
13148,Low Fat,FDI20,0.5141749689301796,-0.6708974374671817,Fruits and Vegetables,-0.7841917207036286,0.7320631140220306,1999,OUT049,Tier 1,Medium,Supermarket Type1,test
13149,Low Fat,FDK36,-0.8487816555630259,-0.6708974374671817,Baking Goods,-0.6159177253355185,-0.6981244417981541,2009,OUT018,Tier 3,Medium,Supermarket Type2,test
13150,Regular,FDP08,0.3629786959503971,-0.6708974374671817,Fruits and Vegetables,-0.3332168756951046,-0.01901110703840536,1985,OUT027,Tier 3,Medium,Supermarket Type3,test
13151,Regular,FDF44,-0.15358678157406835,-0.6708974374671817,Fruits and Vegetables,-0.6521653642636414,-0.6885977969633819,2007,OUT017,Tier 2,Medium,Supermarket Type1,test
13152,Low Fat,NCU53,0.15530665743061078,-0.6708974374671817,Health and Hygiene,-0.7572847048138756,-0.8892527537957724,2007,OUT017,Tier 2,Medium,Supermarket Type1,test
13153,Low Fat,FDF47,0.6433439276327853,-0.6708974374671817,Starchy Foods,-0.42105681596902866,0.9404584697826737,2004,OUT035,Tier 2,Small,Supermarket Type1,test
13154,Low Fat,FDS55,0.005808188850179086,-0.6708974374671817,Fruits and Vegetables,-0.18552414788361116,-0.7064602560285799,1998,OUT010,Tier 3,Small,Grocery Store,test
13155,Low Fat,FDZ52,-0.32683244028821923,-0.6708974374671817,Frozen Foods,0.009367844127256442,0.7439714200654954,1998,OUT010,Tier 3,Small,Grocery Store,test
13156,Low Fat,FDL04,-0.37119946485205335,-0.6708974374671817,Frozen Foods,-0.3300541275259474,0.7201548079785649,2009,OUT018,Tier 3,Medium,Supermarket Type2,test
13157,Low Fat,NCM26,0.030940787373768375,-0.6708974374671817,Others,-0.8795372768449854,0.8987793986305448,2004,OUT035,Tier 2,Small,Supermarket Type1,test
13158,Low Fat,FDX43,0.16095864827604967,-0.6708974374671817,Fruits and Vegetables,-0.6159177253355185,-0.8690086335218814,1999,OUT049,Tier 1,Medium,Supermarket Type1,test
13159,Regular,FDP52,0.6681862016040856,-0.6708974374671817,Frozen Foods,-0.5860617318253012,0.6844298898481691,1999,OUT049,Tier 1,Medium,Supermarket Type1,test
13160,Low Fat,DRK49,-0.9140588391092639,-0.6708974374671817,Soft Drinks,-0.8002445197861868,0.14260196487049726,2002,OUT045,Tier 2,Medium,Supermarket Type1,test
13161,Low Fat,FDE38,0.13832861343710312,-0.6708974374671817,Canned,-0.7475782569375763,-0.7660017862459065,1987,OUT013,Tier 3,High,Supermarket Type1,test
13162,Low Fat,DRF13,-0.0326385917731189,-0.6708974374671817,Soft Drinks,-0.838671661285419,-0.10151830902054182,2004,OUT035,Tier 2,Small,Supermarket Type1,test
13163,Low Fat,FDK41,-0.5447133766613016,-0.6708974374671817,Frozen Foods,0.2924476284668638,0.16046442393569538,1998,OUT010,Tier 3,Small,Grocery Store,test
13164,Low Fat,FDJ04,-0.24683359479521072,-0.6708974374671817,Frozen Foods,-0.2594293789180806,-0.01901110703840536,1985,OUT027,Tier 3,Medium,Supermarket Type3,test
13165,Low Fat,FDZ44,-0.25898647868576363,-0.6708974374671817,Fruits and Vegetables,-0.7825716847602299,-0.5677284906222089,2009,OUT018,Tier 3,Medium,Supermarket Type2,test
13166,Regular,FDS11,0.6504254697824774,-0.6708974374671817,Breads,-0.6802033395804552,-0.7028877642155402,1987,OUT013,Tier 3,High,Supermarket Type1,test
13167,Regular,FDA55,0.6427853499853988,-0.6708974374671817,Fruits and Vegetables,-0.6705649301720589,0.5058052991961892,1999,OUT049,Tier 1,Medium,Supermarket Type1,test
13168,Low Fat,NCW53,0.38138629124815804,-0.6708974374671817,Health and Hygiene,-0.83424241244088,0.6427508186960407,1997,OUT046,Tier 1,Small,Supermarket Type1,test
13169,Regular,FDB49,-0.418091124557722,-0.6708974374671817,Baking Goods,-0.6159177253355185,-0.01901110703840536,1985,OUT027,Tier 3,Medium,Supermarket Type3,test
13170,Regular,FDD23,0.33192585348627146,-0.6708974374671817,Starchy Foods,-0.7205422019372492,-0.4111342661506401,2007,OUT017,Tier 2,Medium,Supermarket Type1,test
13171,Low Fat,NCV42,-0.3316355289339825,-0.6708974374671817,Household,-0.8281427976586763,-0.7969633819589163,2002,OUT045,Tier 2,Medium,Supermarket Type1,test
13172,Low Fat,NCZ29,-0.18126608669668376,-0.6708974374671817,Health and Hygiene,-0.5807629883049263,0.24382256623995247,2009,OUT018,Tier 3,Medium,Supermarket Type2,test
13173,Regular,FDQ26,-0.7727811394304885,-0.6708974374671817,Dairy,-0.6044457566393306,0.06519797558797258,1987,OUT013,Tier 3,High,Supermarket Type1,test
13174,Low Fat,FDV08,-0.921430705811245,-0.6708974374671817,Fruits and Vegetables,-0.8449463350432745,-0.6671628460851443,2007,OUT017,Tier 2,High,Supermarket Type1,test
13175,Low Fat,FDC53,-0.41724222235804653,-0.6708974374671817,Frozen Foods,-0.9675217419079248,-0.5087823757070555,1999,OUT049,Tier 1,Medium,Supermarket Type1,test
13176,Low Fat,FDV58,0.4104951476750267,-0.6708974374671817,Snack Foods,0.22760834779663885,0.9404584697826737,1998,OUT010,Tier 3,Medium,Grocery Store,test
13177,Low Fat,NCP02,-0.7702344328314623,-0.6708974374671817,Household,-0.5389414168780041,-0.01901110703840536,1985,OUT019,Tier 1,Small,Grocery Store,test
13178,Low Fat,DRI37,-0.7826776412743042,-0.6708974374671817,Soft Drinks,-0.3581516134121985,0.34504316760940745,2002,OUT045,Tier 2,Small,Supermarket Type1,test
13179,Low Fat,FDQ12,0.6834664411982425,-0.6708974374671817,Baking Goods,-0.8036360311406834,-0.03602262578148241,1999,OUT049,Tier 1,Medium,Supermarket Type1,test
13180,Regular,FDE33,-0.6156646225101698,-0.6708974374671817,Fruits and Vegetables,-0.716387914705622,0.7618338791306938,1997,OUT046,Tier 1,Small,Supermarket Type1,test
13181,Regular,FDX27,-0.45879428722775706,-0.6708974374671817,Dairy,-0.31792929079133203,0.9225960107174753,2002,OUT045,Tier 2,Small,Supermarket Type1,test
13182,Regular,FDM22,-0.8278935680378137,-0.6708974374671817,Snack Foods,-0.7622015647308287,0.12473950580529936,2007,OUT017,Tier 2,Small,Supermarket Type1,test
13183,Low Fat,NCH30,-0.2988407391561232,-0.6708974374671817,Household,-0.2980438571038241,-0.01901110703840536,1985,OUT019,Tier 1,Small,Grocery Store,test
13184,Low Fat,FDC04,0.7869000808154896,-0.6708974374671817,Dairy,-0.7434524596598846,0.3152724025007443,2007,OUT017,Tier 2,Small,Supermarket Type1,test
13185,Low Fat,FDO38,-0.5882094275682688,-0.6708974374671817,Canned,-0.5735166944387788,0.5117594522179219,1997,OUT046,Tier 1,Small,Supermarket Type1,test
13186,Regular,FDV52,-0.27201033623318327,-0.6708974374671817,Frozen Foods,-0.2773911219035379,-0.01901110703840536,1985,OUT027,Tier 3,Medium,Supermarket Type3,test
13187,Low Fat,FDB32,-0.462748473673845,-0.6708974374671817,Fruits and Vegetables,-0.8777233343467268,0.9106877046740105,1987,OUT013,Tier 3,High,Supermarket Type1,test
13188,Low Fat,FDV43,-0.8708089698402026,-0.6708974374671817,Fruits and Vegetables,-0.5468576033372714,0.3629056266746056,2009,OUT018,Tier 3,Medium,Supermarket Type2,test
13189,Low Fat,FDI24,0.2474363153569803,-0.6708974374671817,Baking Goods,-0.5351841171739407,-0.3158678178029173,2009,OUT018,Tier 3,Medium,Supermarket Type2,test
13190,Regular,FDR40,-0.5715437795842417,-0.6708974374671817,Frozen Foods,-0.9722604087695735,-0.45876749032450137,2007,OUT017,Tier 2,Medium,Supermarket Type1,test
13191,Regular,FDW02,-0.20814063253400694,-0.6708974374671817,Dairy,-0.7895219958976807,-0.9702292348913366,1999,OUT049,Tier 1,Medium,Supermarket Type1,test
13192,Low Fat,FDE44,-0.8541653933133672,-0.6708974374671817,Fruits and Vegetables,0.034922452309575025,0.2021434950878238,1999,OUT049,Tier 1,Medium,Supermarket Type1,test
13193,Regular,FDL38,-0.5065569205902927,-0.6708974374671817,Canned,-0.9312940162322544,0.1009228937183686,1997,OUT046,Tier 1,Small,Supermarket Type1,test
13194,Low Fat,NCT54,-0.4505955897832923,-0.6708974374671817,Household,-0.6159177253355185,-0.5069961298005357,1998,OUT010,Tier 3,Small,Grocery Store,test
13195,Low Fat,DRJ39,0.5998258052686267,-0.6708974374671817,Dairy,-0.6476304064220926,0.8690086335218816,1998,OUT010,Tier 3,Small,Grocery Store,test
13196,Regular,FDW55,0.8448274691169382,-0.6708974374671817,Fruits and Vegetables,-0.8865244272723425,-0.041976778803215264,1999,OUT049,Tier 1,Medium,Supermarket Type1,test
13197,Low Fat,DRF13,-0.03858090717084672,-0.6708974374671817,Soft Drinks,-0.7009470800798914,-0.01901110703840536,1985,OUT019,Tier 1,Small,Grocery Store,test
13198,Low Fat,NCW17,-0.1654493409123321,-0.6708974374671817,Health and Hygiene,-0.9024576141125944,0.6010717475439118,1999,OUT049,Tier 1,Medium,Supermarket Type1,test
13199,Regular,FDP13,-0.9222575365537288,-0.6708974374671817,Canned,-0.19509286866035802,-0.5778505507591545,2004,OUT035,Tier 2,Small,Supermarket Type1,test
13200,Low Fat,FDS08,0.21517803176931616,-0.6708974374671817,Fruits and Vegetables,-0.6698529830327147,-0.8594819886871091,2009,OUT018,Tier 3,Medium,Supermarket Type2,test
13201,Low Fat,NCP17,-0.7340661057120932,-0.6708974374671817,Health and Hygiene,-0.6159177253355185,0.7618338791306938,2004,OUT035,Tier 2,Small,Supermarket Type1,test
